"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特表2004-534186","特願2003-506036","2001/06/15","2002/12/27","無／低排出及び併産エネルギー供給ステーション","ジーテック　コーポレーション","C01B3/38,C01B3/50,F17C11/00@C,H01M8/00@Z,H01M8/06@G,H01M8/06@R,H01M8/10,H01M8/12,H01M8/0612,H01M8/0606,H01M8/065,H01M8/0656,H01M8/0662","(57)【要約】
個人用及び商用交通軽車両は、無排出の電気又は燃料電<BR>池車両が選択される傾向にある。蓄電池を充電するため<BR>の電気又は燃料電池を作動せる水素の需要を満たすには<BR>、変換装置を用いた現場のエネルギー供給システムによ<BR>り、従来の交通燃料からオンサイトで電気及び水素を生<BR>産するのが最適である。このアプローチは、自動車及び<BR>トラックサービスステーション産業の現在のインフラス<BR>トラクチャーにおける変更を最小限に抑えることができ<BR>、更に、電力業界の通常操業を妨害することもない。こ<BR>のオンサイト水素／電気ハイブリッド変換装置は、改質<BR>器及び／又は燃料電池である。このシステムの出力は、<BR>燃料電池車両の水素燃料需要を満たすためか、電気自動<BR>車で使われる蓄電池を充電する電気を供給するためかに<BR>従って変更可能である。発電用の高温の固体酸化物燃料<BR>電池システムと、水素生産用の統合蒸気改質システムと<BR>を利用したオンサイト分散形エネルギー供給システムは<BR>、最も望ましいアプローチである。こうしたエネルギー<BR>供給システムによれば、ＣＯ２を完全に捕捉して隔離可<BR>能とする一方、システム効率を高め、システムの完全な
","特表2004-534186","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2004-534186/8350391418B590A59F8CE0675AE0B97D3F0BAED48846B366EAEB66711B95AF1D/11/ja"
"特表2004-530097","特願2003-505467","2002/06/11","2002/12/27","ＣＯ２放出の少い発電機及び関連方法","イエフペ　エネルジ　ヌヴェル","F02C7/00@B,F23R3/00@B,F23R3/40@Z","(57)【要約】
本発明は、燃焼剤と炭化水素を含む燃料との混合物を燃<BR>焼させる発電機によって排出される排気中に存在する炭<BR>酸ガスの量を減少させる方法に関する。本方法では、前<BR>記燃焼剤の少くとも１部と前記排気の少くとも１部を含<BR>むガス混合物が圧縮され、この圧縮されたガス混合物中<BR>に存在する炭酸ガスの全部又は１部が吸収によって除去<BR>され、燃料が炭酸ガスが除去されたガス混合物と混合さ<BR>れ、燃料とガス混合物から得られたその混合物が燃やさ<BR>れ、その燃焼行程からの排気が膨張させられる。本発明<BR>はまた前記方法を実施する発電機に関する。
","特表2004-530097","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2004-530097/8EDFA4B909828568916B65FEAD12D21A70BE87A2EF9505996B8A7DFD4BDFED45/11/ja"
"特開2002-363580","特願2001-174087","2001/06/08","2002/12/18","消化ガスの吸着貯蔵方法","月島機械株式会社","B01D53/14@A,B01D53/14@C,B01D53/26@A,B01D53/26,101@C,C10L3/00@B,C10L3/10,B01D53/14,100,B01D53/14,200,B01D53/26,100,B01D53/26,230","(57)【要約】
【課題】  消化ガスをエネルギー源として有効に利用で<BR>きるよう、消化ガスを効率よく吸着貯蔵する方法の提<BR>供。
【解決手段】  生物学的処理に際し発生する消化ガスか<BR>ら、硫化水素を除去し、次いで二酸化炭素を水洗浄で除<BR>去した後、さらに水分を除去して、吸着貯蔵することを<BR>特徴とする消化ガスの吸着貯蔵方法。
","特開2002-363580","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2002-363580/FC2722BAC0FD17412F836F189FAEC03A3D1D67EEEA6518D41DA7E73EDE492968/11/ja"
"特開2002-361206","特願2001-205406","2001/06/01","2002/12/17","温室効果ガスの削減技法","小栗　章","B01D53/34,123@Z,B01D53/34,124@Z,B01D53/34,129@A,B01D53/34,134@E,B01D53/34,135@Z,B01J20/12@A,B01J20/14,B01J20/20@B,B01J20/20@D,B01J20/30,B09B3/00@Z,B09B3/00,301@R,B09B3/00,302@C,B09B3/00,302@E,B09B3/00,303@A,B09B3/00,303@D,B09B3/00,303@H,B09B3/00,303@M,B09B3/00,C02F11/10@Z,C02F11/12@A,C09K17/02@H,C09K17/06@H,C09K17/32@H,C09K101:00,C10B53/02,B01D53/50,100,B01D53/56,100,B01D53/62,B01D53/70,B01D53/81,B01D53/96,C02F11/13,B09B3/35,B09B3/40,B09B101:25,B09B101:50,B09B101:55,B09B101:60,B09B101:70,B09B101:85","(57)【要約】
【課題】温室効果ガス発生を削減する技法の開発。
【解決の手段】廃棄物等を主要素材とする環境浄化材を<BR>製造する過程において、焼却に付されてきた廃棄木材あ<BR>るいは可燃性廃棄物等を高温乾留することで炭素系ガス<BR>の発生を抑制し、得られた木炭・活性炭等を、環境浄化<BR>材のなかに閉じこめて非燃料化し焼却できないようにす<BR>る。また、単独使用して吸着性能の劣化した活性炭を可<BR>能な限り再活性化して燃料化焼却率を引き下げる等によ<BR>り温室効果ガスの発生をトータルで削減する。
","特開2002-361206","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2002-361206/9B7D74D89C198E8239B5CAB42D73FC88FE284C060FD0E726F8150A6698DA1F70/11/ja"
"特開2002-361045","特願2001-215987","2001/06/11","2002/12/17","ダイオキシン類の化学分解装置及び二酸化炭素ＣＯ２削減装置","細見　幸弘","A62D3/00,300,A62D3/00,320,A62D3/00,330,A62D3/00,370,A62D3/00,651,A62D3/00,654,A62D3/00,A62D3/30,A62D3/33,A62D3/34,A62D3/38,A62D101:22,A62D101:28,B01D53/34,134@B,B01D53/34,134@F,B01D53/34,135@Z,B01D53/34,B01D53/36@G,B01J23/20@A,F23J15/00@E,F23J15/00@J,F23J15/02,B01D53/62,B01D53/68,120,B01D53/70,200,B01D53/78,B01D53/79,B01D53/81,B01D53/86,275,B01D53/86,280,B01D53/90","(57)【要約】
【課題】  塩素系プラスチック類や廃棄物の焼却によっ<BR>て出るダイオキシン類を分解する方法として、過マンガ<BR>ン酸カリＫＭｎＯ４水溶液を用いて、化学反応を起こさ<BR>せ、分解処理する装置にある。
【解決手段】  塩素系プラスチック類や廃棄物を焼却炉<BR>（１６）で燃焼させた時に発生するダイオキシン類を含<BR>むガス（煙）を化学反応ドラム（１）に送り込み過マン<BR>ガン酸カリＫＭｎＯ４水溶液（８）（濃度３～５％）を<BR>噴霧ノズル（３）で化学反応ドラム（１）内に噴射し<BR>て、ダイオキシン類や塩酸ＨＣｌと反応させるとダイオ<BR>キシン類や塩酸ＨＣｌは分解される。反応促進触媒には<BR>Ｖ２Ｏ５塗布フイルター（２）を用いる。化学反応ドラ<BR>ムを通過したガスは活性炭（１２）によって吸収浄化さ<BR>れ、排煙口より放出される。この発明によってダイオキ<BR>シン類は分解処理され、炭酸ガスは水に溶けて炭酸とな<BR>り削減される。
","特開2002-361045","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2002-361045/DF1DD28C6AB6EB53B1AD475124CBE07230A21C1B68D9DDC39040BC1E98D8A434/11/ja"
"特開2002-361031","特願2001-211376","2001/06/08","2002/12/17","排ガス浄化システム、浄化方法および排ガス浄化装置が付されたエンジンマフラー","中村　啓次郎","B01D53/34,120@D,B01D53/34,122@Z,B01D53/34,129@A,B01D53/34,135@A,B01D53/34@B,B01F17/00,B01J20/20@C,C10L1/32@D,C12N1/00@Q,C12N1/14@E,C12N1/20@A,F01N3/02,301@G,F01N3/08@A,F01N3/10@A,F01N3/24@J,F01N3/28@N,B01D53/50,B01D53/56,100,B01D53/62,100,B01D53/72,B01D53/81,B01D53/82,B01D53/84,B01D53/85,B01D53/92,212,B01D53/92,223,B01D53/92,242,B01D53/92,280,B01D53/92,350,B01D53/92,352,B01D53/92,360,B01D53/92,370,F01N3/035@G,C09K23/00","(57)【要約】        （修正有）
【課題】  ガソリン、ディーゼル等の石油系燃料を内燃<BR>機関により燃焼させこれを動力源とした内燃機関からの<BR>排出ガス中の有害物質を低減するための装置、方法を提<BR>供する。
【解決手段】  石油系燃料駆動の内燃機関からの排ガス<BR>を浄化するための排ガス浄化システムであって、（ａ）<BR>好気性微生物群、（ｂ）嫌気性微生物群、（ｃ）少なく<BR>とも１種のヒタラケ科に属する担子菌類とが共生し、か<BR>つこれらの代謝物由来の酵素を含む微生物および酵素複<BR>合溶液であって、動物の蛋白質を主成分とする蛋白質を<BR>破砕し、前記破砕物と穀物および酵母と混合して好気性<BR>発酵させ、前記好気性微生物群および前記担子菌類とを<BR>培養した後、この培養液中で前記嫌気性微生物群を培養<BR>することによって得られた微生物および酵素の複合溶液<BR>中に、炭素を浸漬して前記複合溶液中の有効成分が担持<BR>された吸着材料を、排ガス浄化フィルタとして用いる。
","特開2002-361031","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2002-361031/A4FA4913DBFB62A140CA3D6A2BEC64670D32254C96CAFAFD8F958600E486B98A/11/ja"
"特表2004-537524","特願2003-501576","2002/05/17","2002/12/12","炭化水素除去の二段フラッシュ","サイエンティフィック・デザイン・カンパニー・インコーポレーテッド","B01D3/06@A,B01D53/14,103,C07D301/32,C07D303/04,B01D53/14,220","(57)【要約】
エチレンを含有する蒸気（３、４）をエチレン含有量が<BR>低減された重炭酸塩を豊富に含む溶液（２、５）から分<BR>離するために、エチレンオキシドプロセスからの、重炭<BR>酸塩を豊富に含むエチレンを溶解するスクラバー液（1<BR>）は、二段（１１、１０）でフラッシュされる。
","特表2004-537524","","特許4980553","拒絶2009-013658","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2004-537524/6528D2F697008AC751366594A7A300C139374E49FD30AAA39F4F1D17425C0F51/11/ja"
"特開2002-334714","特願2001-139369","2001/05/09","2002/11/22","燃料電池を組み込んだ水素製造システム","東京瓦斯株式会社","B01D53/14@A,C01B3/38,C01B3/48,C01B3/56@Z,H01M8/06@B,H01M8/06@G,H01M8/10,H01M8/12,B01D53/14,100,H01M8/06,H01M8/0612,H01M8/0606,H01M8/0662","(57)【要約】
【課題】燃料電池のオフガスや余剰熱を利用してなる水<BR>素製造システムで得られる水素に必然的に含まれるＣＯ<BR>2による各種障害を排除する。
【解決手段】固体酸化物形燃料電池のオフガスをＣＯ変<BR>成器に通して水素を製造するシステムであって、ＣＯ変<BR>成器で変成したガスをＣＯ2吸収剤層に通してＣＯ2を除<BR>去するようにしてなることを特徴とする高純度水素製造<BR>システム、および、該高純度水素製造システムで得られ<BR>た高純度水素を固体高分子形燃料電池の燃料として利用<BR>するようにしてなることを特徴とする燃料電池システ<BR>ム。
","特開2002-334714","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2002-334714/76355F212EF10CA52EC176BABE400C660A31A7DFB065574F4863A8BDB36A7353/11/ja"
"特表2004-536586","特願2002-589115","2002/05/09","2002/11/21","分子の電気泳動度の変化を用いて細胞を検出する方法","ザ　リージェンツ　オブ　ザ　ユニバーシティ　オブ　カリフォルニア","B01D57/02,B03C5/00@Z,C12M1/26,C12M1/34@A,C12M1/34@E,C12M1/42,C12Q1/02,C12Q1/48@Z,G01N27/26,301@A,G01N27/26,331@E,G01N27/48@A,G01N27/62@V,G01N27/447,301@A,G01N27/447,331@E","(57)【要約】
分子の細胞内における腫瘍形成化学反応が、酵素やキナ<BR>ーゼによって引き起こされる化学反応のような化学反応<BR>に際して電気泳動度に変化を生じる蛍光標識付き基質を<BR>使用することによって、測定される。特定の腫瘍酵素に<BR>だけ反応する標識付き基質分子を使うことで、特異性が<BR>達成される。関心の持たれる時点で、このような基質分<BR>子の細胞内における存在が測定される。精度を保証する<BR>ために、測定は、関心の持たれる時点に続いて起きる化<BR>学反応を最小限にすべく、タイムリーな方法で行われね<BR>ばならない。レポーター基質分子が導入された前記細胞<BR>の含有物を得るためには、制御可能な急速レーザー溶解<BR>法が用いられる。次いで、細胞の含有物は、キャピラリ<BR>ー電気泳動に供され、腫瘍形成酵素の活性度は、電気泳<BR>動によって分離され、蛍光標識の存在によって識別され<BR>た、変質されない基質分子の量と変質された基質分子の<BR>量とを比較することで測定される。
","特表2004-536586","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2004-536586/BDE812CE1212507FAE7E6ABA0B1C11801FACAC3D7814C19B7AC1AB340B11FCC5/11/ja"
"特開2002-317617","特願2001-124059","2001/04/23","2002/10/31","排気ガスの浄化方法と、排出口周辺における浄化のため構造","正司　佳伸,梅澤　久子","B01D53/34,123@A,B01D53/34,132@Z,B01D53/34,135@Z,B01D53/34,B01J20/12@A,F01N3/02,301@A,F01N3/02,331@T,B01D53/50,100,B01D53/60,B01D53/62,B01D53/81,B01D53/82,B01D53/92,213,B01D53/92,230,B01D53/92,240,B01D53/92,350,B01D53/92,352,F01N3/022@A,F01N3/025,201@B","(57)【要約】
【課題】  主として車輛の内燃機関から排出される排気<BR>ガス中の窒素酸化物ＮＯx 、硫黄酸化物ＳＯx 等の有害<BR>成分の微粒子や二酸化炭素ＣＯ2 等の微粒子を吸着除去<BR>することにより、排気ガスを浄化させるための浄化装置<BR>に関し、ＮＯx、ＳＯx 等の有害成分やＣＯ2 等を除去<BR>して環境汚染に対処するという観点から、特に車両等の<BR>排気ガスに含まれるＮＯx 、ＳＯx 、ＣＯ等の有害成分<BR>やＣＯ2を吸着除去することを課題とする。
【解決手段】  排気ガスの排出筒１の出口部にケーシン<BR>グ３を装着し、該排出筒１の出口部から排出される排気<BR>ガスの直進を阻止する排気ガス直進阻止手段を設けて、<BR>該排気ガス直進阻止手段によって排気ガスを前記ケーシ<BR>ング３の空間部４内に分散させ、該空間部４を除くケー<BR>シング３内には、吸着材を充填した隔室を設け、該隔室<BR>内の吸着材で前記分散された排気ガス中の微粒子を吸着<BR>することにより、排気ガスを浄化することである。
","特開2002-317617","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2002-317617/E25E362132AE827F5ADCAC348283CEE4D396ECCAD831E9AD12B87A109293BF2A/11/ja"
