"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特表2010-519387","特願2009-550932","2008/02/22","2008/08/28","ガス化ストリームから二酸化炭素および水素を製造する構成および方法","フルオー・テクノロジーズ・コーポレイシヨン","C10K1/14,C10K1/22,C10K1/34,C10K3/00,C10K1/08,B01D53/14@C,B01D53/14,200","(57)【要約】
  脱炭セクションと脱硫セクションを有した構成で、シ<BR>フト合成ガスまたは非シフト合成ガスから硫黄化合物と<BR>二酸化炭素を除去するための、合成ガス処理プラントが<BR>構成される。脱炭セクション内の溶媒はフラッシングに<BR>よって再生および冷却され、脱硫セクションでは溶媒は<BR>、外部熱を使用してストリッピングによって再生される<BR>ことが最も好ましい。硫化カルボニルが脱硫セクション<BR>で加水分解によって除去されること、またそのようにし<BR>て製造された硫化水素は下流の吸収器内で除去されるこ<BR>とがなおさらに好ましい。
","特表2010-519387","","特許5709153","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2010-519387/D31CD6FAD36594C433C14A498D53EF4904E97218471CBCBB6F7869785EA11D7F/11/ja"
"特表2010-519027","特願2009-550646","2008/02/20","2008/08/28","二酸化炭素隔離プロセス、ガス流から二酸化炭素を隔離するためのシステム","ハンウィック　リチャード　ジェイ","B01D53/14@C,B01D53/34,135@Z,C01B31/24,C01F5/24,B01D53/14,200,B01D53/62,B01D53/76,B01D53/78,B01D53/79,C01B32/60","(57)【要約】
次の工程を含む二酸化炭素隔離プロセスである。第１段<BR>階において、金属ケイ酸塩岩石のスラリーをアンモニア<BR>と混合して、アンモニア／水／金属ケイ酸塩スラリーを<BR>生成する。第２段階において、このプロセスは、二酸化<BR>炭素を含むガス流を、第１段階からの溶液を用いてスク<BR>ラビングすることにより、二酸化炭素を反応性スラリー<BR>中に吸収させる工程を含む。第３段階において、二酸化<BR>炭素と金属ケイ酸塩との反応を促進して金属炭酸塩を生<BR>成するよう制御されている反応器に、第２段階からの反<BR>応性スラリーを通す。
","特表2010-519027","","特許5345954","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2010-519027/7540ACBF3D4AF428E061ACC71B36907FD4275B40F097ED03DE9DF60D82D2003A/11/ja"
"再表2008/099935","特願2008-509263","2008/02/15","2008/08/21","脱酸素剤及び脱酸素剤の製造方法","三井金属鉱業株式会社","B01D53/14@B,B01J20/06@A,B01J20/06@B,B01J20/06@C,B65D81/26@R,B01D53/14,311","(57)【要約】
本発明に係る脱酸素剤は、雰囲気中の酸素を吸収除去す<BR>る脱酸素剤であって、前記脱酸素剤が酸素欠損による酸<BR>素吸収サイトを有する無機酸化物であると共に、前記酸<BR>素吸収サイトの少なくとも一部を、サイト閉塞因子体（<BR>例えばカルボニル基である二酸化炭素）により一時的に<BR>閉塞してなるものであり、脱酸素剤として機能するまで<BR>のハンドリング時間が向上する。脱酸素剤は、無機酸化<BR>物粉末を５００℃以上で還元焼成して酸素を強制的に引<BR>き抜き、可逆的な酸素欠損による酸素吸収サイトを形成<BR>し、その後酸素吸収サイトの少なくとも一部をサイト閉<BR>塞因子体により脱離可能に閉塞することで好適に製造さ<BR>れる。
","WO2008/099935","","特許4260218","","再表2008/099935","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2008-099935/EAEE39F457A9B276B24241EE9B8807E106551728B5CDEA59545EF3778881F9D0/19/ja"
"特表2010-517770","特願2009-549505","2007/02/13","2008/08/21","水蒸気前処理機を包含するＣＯ２分離回収装置","韓国エネルギー技術研究院","B01D53/14@A,B01J20/04@A,B01D53/14,100","(57)【要約】
【要約書】
  本発明は、乾式固体吸収剤によるＣＯ２の除去率と吸<BR>収剤の利用率を増加させることができる前処理機を包含<BR>するＣＯ２分離回収装置に関する。本発明は、外部から<BR>供給されたＣＯ２含有ガスを乾式固体吸収剤と接触させ<BR>てＣＯ２を回収する回収反応器１と、前記回収反応器１<BR>と連結されて気体を排出させるとともに、ＣＯ２を含有<BR>している固体のみを分離する回収サイクロン４と、前記<BR>回収サイクロン４と連結された固体移送パイプ５を通じ<BR>てＣＯ２を含有している固体の供給を受けて、流動化ガ<BR>ス供給管８を利用して、ＣＯ２と乾式固体吸収剤とに分<BR>離する再生反応器２と、前記再生反応器２から分離され<BR>たＣＯ２を利用することができるように外部へ放出する<BR>再生サイクロン６及び前記再生反応器２と連結されて固<BR>体吸収剤にＨ２Ｏを吸収させて前記回収反応器１にフィ<BR>ードバックする水蒸気前処理機３とを包含してなるＣＯ<BR>２分離回収装置を提供する。
","特表2010-517770","","特許4757343","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2010-517770/21944CA4671BD956FAF95D2EB4D68EAC36FE0CD0FEB372D8BC7F2E646AAA75F0/11/ja"
"特開2008-189480","特願2007-022650","2007/02/01","2008/08/21","高濃度水素及び高一酸化炭素濃度合成ガスの製造方法及び製造装置","岩谷産業株式会社,株式会社村田製作所","B01D53/14@A,B01J20/06@C,B01J20/34@F,C01B3/38,C01B3/48,C01B31/18@A,B01D53/14,100,C01B32/40","(57)【要約】
  【課題】  副次的生成物としての二酸化炭素を有効利<BR>用することができ、高濃度の水素ガスを取り出すことが<BR>できるとともに、一酸化炭素濃度の高い合成ガスを得る<BR>ことのできる製造方法及び製造装置を提供する。
  【解決手段】  天然ガス等の炭化水素化合物の水蒸気<BR>改質で生成した改質ガスから二酸化炭素吸収材を用いて<BR>二酸化炭素を吸収除去し、ガス中の一酸化炭素と水蒸気<BR>とによる変成反応により、高濃度水素ガスを生成する第<BR>１工程と、前記二酸化炭素を吸収した二酸化炭素吸収材<BR>に、高温改質を行った水蒸気改質ガスまたは炭化水素化<BR>合物の部分酸化によって改質した改質ガスを第１工程よ<BR>りも高温で流通させることにより、二酸化炭素吸収材の<BR>再生と逆シフト反応による高一酸化炭素濃度合成ガスを<BR>生成する第２工程を有する。
  【選択図】  図１
","特開2008-189480","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2008-189480/7D71D6EA70BA7F7C87025F5A77B633316270CCE04C03D8F0D4ACC3A9C9C73D07/11/ja"
"特表2010-517533","特願2009-548438","2008/01/31","2008/08/07","熱安定性炭酸脱水酵素及びその用途","ノボザイムス　アクティーゼルスカブ","B01D53/14,102,B01D53/18@Z,B01D53/34,135@Z,C10L3/00@B,C10L3/10,C12N1/21,C12N9/88,C12N15/00@A,B01D53/14,210,B01D53/18,B01D53/62,B01D53/84,B01D53/92,240,B01D53/92,360,B01D53/96,C12N15/31,C12N15/53,C12N15/60,C12N15/63@Z","(57)【要約】
  本発明は、ＣＯ2抽出、例えば排ガス、バイオガス又<BR>は天然ガスからのＣＯ2抽出における高温での熱安定性<BR>炭酸脱水酵素の使用に関する。本発明はまた、前記ポリ<BR>ヌクレオチドを含んで成る核酸コンストラクト、ベクタ<BR>ー、及び宿主細胞に関する。
","特表2010-517533","","特許5690486","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2010-517533/35B3A59B13489676D089CB17677BBF5D890DD34CE27316E2C688558F0082C737/11/ja"
"特表2010-516464","特願2009-548358","2008/01/21","2008/08/07","アンモニアの酸洗浄における煙道ガスからのＳＯ２の使用","アルストム　テクノロジー　リミテッド","B01D53/14,102,B01D53/14@C,B01D53/34,125@E,B01D53/34,125@K,B01D53/34,135@Z,B01D53/14,200,B01D53/14,210,B01D53/50,245,B01D53/50,270,B01D53/62,B01D53/73,B01D53/75,B01D53/76,B01D53/78,B01D53/79,B01D53/80,B01D53/81,B01D53/82,B01D53/96","(57)【要約】
  二酸化炭素及び二酸化イオウを含有するプロセスガス<BR>を浄化するためのガス浄化システムであって、該システ<BR>ムは、冷却及び浄化複合システム(16)及びCO2吸収装置<BR>を含んでなる。冷却及び浄化複合システム(16)は、CO2<BR>吸収装置の上流に配置され、冷却液体によってプロセス<BR>ガスを冷却し、プロセスガスの二酸化イオウを冷却液体<BR>に吸収して、硫酸イオンを含有する冷却液体を得る第１<BR>ガス‐液接触装置(50)を含んでなる。冷却及び浄化複合<BR>システム(16)は、さらに、CO2吸収装置の下流に配置さ<BR>れ、アンモニアを含有するプロセスガスを、硫酸イオン<BR>を含有する冷却液体と接触させることによって、CO2吸<BR>収装置において処理されたプロセスガスから、アンモニ<BR>アを除去する第２ガス‐液接触装置(94)を含んでなる。
","特表2010-516464","","特許4988864","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2010-516464/184A4DA4F8A32E43B418C71CB84B99050764192DFDF176C5C79711D0587A9F59/11/ja"
"特開2008-178764","特願2007-012395","2007/01/23","2008/08/07","吸収液と液体二酸化炭素の分離再生装置及びこの分離再生装置を用いたガスの精製装置","三菱マテリアル株式会社","B01D17/00,503@B,B01D17/00,B01D17/025,502@A,B01D17/025,502@B,B01D17/04,501@K,B01D17/04,504@B,B01D17/04,504@F,B01D53/14@C,B01D53/14,102,B01D53/14,103,B01J19/00@A,C01B3/38,C01B31/20@B,H01M8/06@G,B01D53/14,200,B01D53/14,210,B01D53/14,220,C01B32/50,H01M8/0612","(57)【要約】
【課題】分離再生器内の吸収液及び液体二酸化炭素の分<BR>相効率の低下を防止する。
【解決手段】二酸化炭素ガスを吸収した吸収液１１が冷<BR>却器２６により冷却されて、遊離液滴状の液体二酸化炭<BR>素１３が分散した吸収液になる。分離再生器２３が上記<BR>冷却器により冷却された吸収液から液体二酸化炭素を分<BR>離するとともに吸収液を再生する。分離再生器の上部に<BR>接続されたバッファタンク２７が分離再生器内で分離さ<BR>れてこのタンク内に進入した液体二酸化炭素の一部又は<BR>全部を気化する。分離再生器内に鉛直方向に延びて設け<BR>られた隔離板２３ａが分離再生器内を分離室２３ｂと静<BR>置室２３ｃとに区画するとともに、隔離板に形成された<BR>アッパ連通孔２３ｄ及びロア連通孔２３ｅが分離室及び<BR>静置室を上部及び下部でそれぞれ連通する。分離室の中<BR>央に設けられた分離促進部２３ｆが吸収液に分散した遊<BR>離液滴状の液体二酸化炭素を捕捉し凝集して粗大化させ<BR>る。
【選択図】図１
","特開2008-178764","","特許4730312","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2008-178764/B780DC54BAEBB2BC5478DCA3450A1740E2A4B2FBEABA90FD57C629E4C59DA9D6/11/ja"
"特表2010-516941","特願2009-546747","2008/01/23","2008/07/31","発電所での二酸化炭素放出量を減少させる方法","シエル・インターナシヨネイル・リサーチ・マーチヤツピイ・ベー・ウイ","B01D53/14,102,B01D53/14,103,B01D53/34,135@Z,F01K23/10@T,F01K23/10@U,F02C6/18@A,B01D53/14,210,B01D53/14,220,B01D53/62,B01D53/76,B01D53/78,B01D53/96","(57)【要約】
熱回収水蒸気発生器ユニットと、吸収器及び再生器付き<BR>のＣＯ２ガス捕獲ユニットとに連結したガスタービンを<BR>少なくとも１つ備えた発電所でＣＯ２放出量を減少させ<BR>る方法において、（ａ）特定高圧下のガスタービンを出<BR>る熱排気ガスを、熱回収水蒸気発生器ユニットに導入し<BR>て、水蒸気、及び二酸化炭素含有煙道ガス流を生成する<BR>工程、（ｂ）該煙道ガス流を、高操作圧下の吸収器中で<BR>吸収性液体と接触させて、二酸化炭素に富む吸収性液体<BR>及び精製煙道ガスとし、これにより二酸化炭素含有煙道<BR>ガス流から二酸化炭素を除去する工程を含み、ガスター<BR>ビンを出る熱排気ガスの圧力が吸収器内の高操作圧に対<BR>し４０％以上となるように、ガスタービンの設定及び／<BR>又は構造を調節することを特徴とする該方法。
【選択図】図１
","特表2010-516941","","特許5574710","拒絶2014-005106","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2010-516941/32E19DF4C4DEB5E4DEA0357B0242BD1A79916665AAA26B8313108C2F1BEE04D1/11/ja"
"特表2010-516606","特願2009-546746","2008/01/23","2008/07/31","Ｃ０２捕獲ユニットと合体した発電所での加圧Ｃ０２流の製造方法","シエル・インターナシヨネイル・リサーチ・マーチヤツピイ・ベー・ウイ","B01D53/14,102,B01D53/14,103,B01D53/34,135@Z,C01B31/20@Z,F01D15/08@C,F01K23/10@T,F01K23/10@U,F02C6/00@E,F02C6/18@A,B01D53/14,210,B01D53/14,220,B01D53/62,B01D53/76,B01D53/78,B01D53/96,C01B32/50","(57)【要約】
熱回収水蒸気発生器ユニットと、吸収器及び再生器付き<BR>のＣＯ２ガス捕獲ユニットとに連結したガスタービンを<BR>少なくとも１つ備える、ＣＯ２捕獲ユニットと合体した<BR>発電所での加圧ＣＯ２流の製造法において、（ａ）ガス<BR>タービンを出る熱排気ガスを熱回収水蒸気発生器ユニッ<BR>トに導入して第一量の水蒸気と、二酸化炭素含有煙道ガ<BR>ス流とを生成する工程、（ｂ）該煙道ガス流を吸収器中<BR>で吸収性液体と接触させて二酸化炭素に富む吸収性液体<BR>及び精製煙道ガスとし、こうして二酸化炭素含有煙道ガ<BR>ス流から二酸化炭素を除去する工程、（ｃ）該二酸化炭<BR>素に富む吸収性液体を再生器中、高温でストリッピング<BR>ガスと接触させて再生吸収性液体、及び二酸化炭素に富<BR>むガス流を得る工程、（ｄ）ＣＯ２圧縮機を使用して該<BR>二酸化炭素に富むガス流を加圧する工程を含み、熱回収<BR>水蒸気発生器ユニットで生じた水蒸気の第一部分をＣＯ<BR>２圧縮機の駆動に使用することを特徴とする該方法。
【選択図】図１
","特表2010-516606","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2010-516606/0A6E5952F9BACD3927123CC6D0BBD3196188A642568228C23E3F7CDDB83EBE15/11/ja"
